Price,Close,High,Low,Open,Volume
Ticker,TKNSA.IS,TKNSA.IS,TKNSA.IS,TKNSA.IS,TKNSA.IS
Date,,,,,
2020-01-02,3.415153980255127,3.415153980255127,3.1170060634613037,3.252527952194214,46258990
2020-01-03,3.320288896560669,3.882704973220825,3.2321999073028564,3.4219300746917725,114259966
2020-01-06,3.238976001739502,3.537123918533325,3.1644389629364014,3.218647003173828,36908262
2020-01-07,3.2931840419769287,3.482914924621582,3.2321999073028564,3.3812739849090576,27006650
2020-01-08,3.1983189582824707,3.3677220344543457,3.1305580139160156,3.1576619148254395,25849859
2020-01-09,3.3677220344543457,3.4896910190582275,3.279632091522217,3.320288896560669,31469127
2020-01-10,3.4219300746917725,3.631989002227783,3.388050079345703,3.428705930709839,39920683
2020-01-13,3.631989002227783,3.679421901702881,3.4625871181488037,3.4625871181488037,38412237
2020-01-14,4.302823066711426,4.370584011077881,3.7946159839630127,3.984347105026245,140381230
2020-01-15,4.485777854919434,4.661956787109375,4.0995402336120605,4.390913009643555,87666448
2020-01-16,4.404465198516846,4.648405075073242,4.3231520652771,4.465449810028076,44703664
2020-01-17,4.336703777313232,4.5332112312316895,4.329927921295166,4.472226142883301,17482991
2020-01-20,4.539987087249756,4.682284832000732,4.289270877838135,4.3638081550598145,44251201
2020-01-21,5.25147819519043,5.400551795959473,4.445121765136719,4.539987087249756,58122704
2020-01-22,5.651267051696777,5.983295917510986,5.237925052642822,5.319239139556885,72082773
2020-01-23,6.227235794067383,6.254340171813965,5.827445983886719,5.827445983886719,54106737
2020-01-24,6.83030891418457,6.884518146514893,6.335653781890869,6.335653781890869,45958413
2020-01-27,8.117768287658691,8.185528755187988,6.938726902008057,6.945503234863281,56314452
2020-01-28,6.938726902008057,9.079974174499512,6.525383949279785,8.158425331115723,49188762
2020-01-29,5.9561920166015625,6.938726902008057,5.759685039520264,6.93195104598999,9492764
2020-01-30,4.770373821258545,5.353118896484375,4.770373821258545,5.353118896484375,1825253
2020-01-31,5.719027996063232,5.719027996063232,4.756822109222412,4.756822109222412,4439740
2020-02-03,6.00362491607666,6.00362491607666,5.292133808135986,5.292133808135986,2606875
2020-02-04,6.030728816986084,6.030728816986084,5.9697442054748535,5.9697442054748535,1376650
2020-02-05,6.505055904388428,6.538937091827393,6.369534015655518,6.369534015655518,1620616
2020-02-06,6.084938049316406,6.45762300491333,6.084938049316406,6.45762300491333,1303128
2020-02-07,6.335653781890869,6.369534015655518,6.335653781890869,6.369534015655518,910331
2020-02-10,6.098490238189697,6.369534015655518,6.030728816986084,6.030728816986084,1043417
2020-02-11,6.254340171813965,6.254340171813965,6.11204195022583,6.254340171813965,971393
2020-02-12,7.053919792175293,7.053919792175293,6.423742771148682,6.423742771148682,1953878
2020-02-13,6.911622047424316,7.17588996887207,6.911622047424316,7.17588996887207,1370825
2020-02-14,6.545712947845459,7.114904880523682,6.444070816040039,6.809980869293213,11094725
2020-02-17,6.179802894592285,6.572816848754883,5.9697442054748535,6.545712947845459,11409839
2020-02-18,5.962967872619629,6.477952003479004,5.529297828674316,5.915534973144531,22276475
2020-02-19,5.719027996063232,6.234012126922607,5.65804386138916,6.07816219329834,7474012
2020-02-20,4.885568141937256,5.759685039520264,4.573866844177246,5.698699951171875,14471845
2020-02-21,5.298910140991211,5.515745162963867,4.411241054534912,4.641627788543701,29278528
2020-02-24,5.2785820960998535,5.712252140045166,4.878791809082031,5.082075119018555,19255783
2020-02-25,4.960104942321777,5.475089073181152,4.905896186828613,5.346343040466309,20895834
2020-02-26,4.892343997955322,5.115955829620361,4.743269920349121,5.000761985778809,18038561
2020-02-27,4.343480110168457,4.980433940887451,4.343480110168457,4.797479152679443,12813490
2020-02-28,4.106317043304443,4.268942832946777,3.496467113494873,3.496467113494873,9836567
2020-03-02,4.539987087249756,4.539987087249756,4.2553911209106445,4.4180169105529785,8957396
2020-03-03,5.468313217163086,5.468313217163086,4.770373821258545,4.770373821258545,31193906
2020-03-04,5.6241631507873535,6.2882208824157715,5.183716773986816,5.427656173706055,70336392
2020-03-05,5.86810302734375,6.071385860443115,5.759685039520264,5.915534973144531,21553594
2020-03-06,5.481864929199219,5.9561920166015625,5.42087984085083,5.746132850646973,19771255
2020-03-09,4.7771501541137695,5.339567184448242,4.438344955444336,5.197268962860107,21268070
2020-03-10,4.689061164855957,5.353118896484375,4.614523887634277,5.122732162475586,40444453
2020-03-11,4.689061164855957,4.689061164855957,4.689061164855957,4.689061164855957,0
2020-03-12,3.6861979961395264,4.3638081550598145,3.6861979961395264,4.275719165802002,14994704
2020-03-13,3.882704973220825,3.997899055480957,3.401602029800415,3.46936297416687,18092529
2020-03-16,3.496467113494873,3.6861979961395264,3.496467113494873,3.6252129077911377,6608724
2020-03-17,3.150886058807373,3.5913329124450684,3.150886058807373,3.455811023712158,10111808
2020-03-18,2.859513998031616,3.2457520961761475,2.839185953140259,2.9001710414886475,18898879
2020-03-19,2.574918031692505,2.873065948486328,2.574918031692505,2.8120810985565186,21025992
2020-03-20,2.669783115386963,2.7849769592285156,2.608798027038574,2.669783115386963,21310652
2020-03-23,2.723992109298706,2.8933939933776855,2.4122910499572754,2.459723949432373,35953785
2020-03-24,2.9950358867645264,2.9950358867645264,2.8256330490112305,2.8527379035949707,16275218
2020-03-25,3.2931840419769287,3.2931840419769287,3.042469024658203,3.1983189582824707,26113726
2020-03-26,3.6184370517730713,3.6184370517730713,3.2931840419769287,3.320288896560669,19210185
2020-03-27,3.8352720737457275,3.9640181064605713,3.5574519634246826,3.930138111114502,24016083
2020-03-30,3.7539589405059814,3.9030330181121826,3.638766050338745,3.828495979309082,17557019
2020-03-31,4.126645088195801,4.126645088195801,3.81494402885437,3.896256923675537,24932851
2020-04-01,4.153748989105225,4.397688865661621,3.916585922241211,3.997899055480957,32227778
2020-04-02,3.997899055480957,4.350255966186523,3.875929117202759,4.268942832946777,16313315
2020-04-03,3.943690061569214,4.146973133087158,3.882704973220825,4.0859880447387695,13999155
2020-04-06,4.329927921295166,4.329927921295166,4.004674911499023,4.0995402336120605,24398506
2020-04-07,4.451898097991943,4.756822109222412,4.275719165802002,4.438344955444336,34443979
2020-04-08,4.485777854919434,4.607748031616211,4.268942832946777,4.479001998901367,21824482
2020-04-09,4.506105899810791,4.648405075073242,4.411241054534912,4.621300220489502,16329937
2020-04-10,4.411241054534912,4.526434898376465,4.350255966186523,4.526434898376465,10185317
2020-04-13,4.4180169105529785,4.560315132141113,4.268942832946777,4.336703777313232,12789944
2020-04-14,4.404465198516846,4.506105899810791,4.377360820770264,4.479001998901367,10240262
2020-04-15,4.126645088195801,4.424792766571045,4.025002956390381,4.411241054534912,17676058
2020-04-16,4.2418389320373535,4.424792766571045,3.916585922241211,4.119869232177734,29859937
2020-04-17,4.235062122344971,4.384137153625488,4.214734077453613,4.384137153625488,10404690
2020-04-20,4.302823066711426,4.404465198516846,4.194406032562256,4.24861478805542,16129088
2020-04-21,4.24861478805542,4.350255966186523,4.201181888580322,4.268942832946777,12762344
2020-04-22,4.282495021820068,4.336703777313232,4.2553911209106445,4.282495021820068,14594293
2020-04-24,4.404465198516846,4.648405075073242,4.289270877838135,4.309599876403809,46015364
2020-04-27,4.844911098480225,4.844911098480225,4.472226142883301,4.506105899810791,33226724
2020-04-28,5.326014995574951,5.326014995574951,4.960104942321777,5.088850975036621,37779038
2020-04-29,5.197268962860107,5.854549884796143,5.197268962860107,5.468313217163086,20342556
2020-04-30,4.858463764190674,5.305685997009277,4.736494064331055,4.980433940887451,41595816
2020-05-04,4.628076076507568,4.885568141937256,4.506105899810791,4.743269920349121,16283289
2020-05-05,5.07529878616333,5.07529878616333,4.7771501541137695,4.811030864715576,25431136
2020-05-06,5.170164108276367,5.529297828674316,4.980433940887451,5.183716773986816,51103945
2020-05-07,5.000761985778809,5.163387775421143,4.912672996520996,5.163387775421143,16839457
2020-05-08,4.987209796905518,5.14983606338501,4.912672996520996,5.115955829620361,9147713
2020-05-11,4.905896186828613,5.082075119018555,4.892343997955322,5.082075119018555,10343616
2020-05-12,4.905896186828613,5.034642219543457,4.756822109222412,4.844911098480225,11989089
2020-05-13,4.824583053588867,4.960104942321777,4.811030864715576,4.865240097045898,7110980
2020-05-14,4.987209796905518,5.25147819519043,4.80425500869751,4.80425500869751,39838974
2020-05-15,4.953329086303711,5.14983606338501,4.93977689743042,5.1091790199279785,10791899
2020-05-18,4.966880798339844,5.027865886688232,4.93977689743042,4.966880798339844,6138624
2020-05-20,4.912672996520996,5.000761985778809,4.899119853973389,4.987209796905518,5244864
2020-05-21,4.899119853973389,5.027865886688232,4.851687908172607,4.905896186828613,6794335
2020-05-22,4.892343997955322,4.953329086303711,4.858463764190674,4.899119853973389,4340475
2020-05-27,4.926225185394287,5.027865886688232,4.912672996520996,5.000761985778809,6879276
2020-05-28,5.027865886688232,5.197268962860107,4.878791809082031,4.93977689743042,27217235
2020-05-29,4.953329086303711,5.122732162475586,4.9330010414123535,5.048194885253906,7824219
2020-06-01,4.980433940887451,5.088850975036621,4.966880798339844,5.027865886688232,10263343
2020-06-02,4.960104942321777,5.0956268310546875,4.93977689743042,4.980433940887451,18084524
2020-06-03,4.960104942321777,5.021090030670166,4.9465532302856445,4.987209796905518,6652843
2020-06-04,4.912672996520996,4.980433940887451,4.892343997955322,4.973657131195068,5521629
2020-06-05,4.872015953063965,4.93977689743042,4.824583053588867,4.926225185394287,4870556
2020-06-08,4.872015953063965,5.041418075561523,4.844911098480225,4.878791809082031,15053191
2020-06-09,4.844911098480225,4.9194488525390625,4.824583053588867,4.912672996520996,4194896
2020-06-10,4.872015953063965,4.960104942321777,4.838134765625,4.851687908172607,10206619
2020-06-11,4.811030864715576,4.9194488525390625,4.80425500869751,4.858463764190674,5517668
2020-06-12,4.7771501541137695,4.80425500869751,4.6687331199646,4.743269920349121,6022465
2020-06-15,4.716166019439697,4.831358909606934,4.695837020874023,4.70261287689209,5484351
2020-06-16,4.844911098480225,4.926225185394287,4.729718208312988,4.736494064331055,19273739
2020-06-17,4.790702819824219,4.899119853973389,4.7771501541137695,4.872015953063965,10540836
2020-06-18,4.770373821258545,4.844911098480225,4.756822109222412,4.797479152679443,5129637
2020-06-19,4.716166019439697,4.817807197570801,4.7093892097473145,4.790702819824219,4421340
2020-06-22,4.722941875457764,4.817807197570801,4.689061164855957,4.743269920349121,7954694
2020-06-23,4.729718208312988,4.790702819824219,4.722941875457764,4.736494064331055,3630366
2020-06-24,4.661956787109375,4.756822109222412,4.648405075073242,4.729718208312988,3592355
2020-06-25,4.580644130706787,4.675508975982666,4.560315132141113,4.661956787109375,4698675
2020-06-26,4.59419584274292,4.70261287689209,4.580644130706787,4.634851932525635,6656586
2020-06-29,4.59419584274292,4.675508975982666,4.560315132141113,4.614523887634277,3986301
2020-06-30,4.614523887634277,4.689061164855957,4.607748031616211,4.634851932525635,6303871
2020-07-01,4.5874199867248535,4.6687331199646,4.573866844177246,4.648405075073242,3282619
2020-07-02,4.7093892097473145,4.756822109222412,4.580644130706787,4.607748031616211,13649237
2020-07-03,4.844911098480225,4.993986129760742,4.756822109222412,4.7771501541137695,26467910
2020-07-06,4.93977689743042,4.980433940887451,4.878791809082031,4.9465532302856445,14045753
2020-07-07,4.9465532302856445,5.129508018493652,4.844911098480225,4.980433940887451,28999087
2020-07-08,4.790702819824219,4.960104942321777,4.770373821258545,4.9330010414123535,9880869
2020-07-09,4.59419584274292,4.831358909606934,4.56709098815918,4.790702819824219,8910695
2020-07-10,4.506105899810791,4.6009721755981445,4.377360820770264,4.6009721755981445,5286571
2020-07-13,4.634851932525635,4.661956787109375,4.580644130706787,4.614523887634277,4101791
2020-07-14,4.560315132141113,4.634851932525635,4.539987087249756,4.634851932525635,3593733
2020-07-16,4.56709098815918,4.641627788543701,4.553538799285889,4.6009721755981445,2804664
2020-07-17,4.5332112312316895,4.573866844177246,4.492554187774658,4.56709098815918,3019317
2020-07-20,4.485777854919434,4.5332112312316895,4.479001998901367,4.5332112312316895,3037335
2020-07-21,4.411241054534912,4.539987087249756,4.384137153625488,4.499330043792725,6026733
2020-07-22,4.316376209259033,4.438344955444336,4.289270877838135,4.411241054534912,4016895
