Price,Close,High,Low,Open,Volume
Ticker,BRKVY.IS,BRKVY.IS,BRKVY.IS,BRKVY.IS,BRKVY.IS
Date,,,,,
2022-12-15,14.972996711730957,14.972996711730957,14.972996711730957,14.972996711730957,38877
2022-12-16,16.4683780670166,16.4683780670166,16.4683780670166,16.4683780670166,12695
2022-12-19,18.107547760009766,18.107547760009766,18.107547760009766,18.107547760009766,40749
2022-12-20,19.90009117126465,19.90009117126465,19.90009117126465,19.90009117126465,41220
2022-12-21,21.8747615814209,21.8747615814209,21.8747615814209,21.8747615814209,59088
2022-12-22,24.060321807861328,24.060321807861328,24.060321807861328,24.060321807861328,86192
2022-12-23,26.45676612854004,26.45676612854004,26.45676612854004,26.45676612854004,164565
2022-12-26,29.102445602416992,29.102445602416992,29.102445602416992,29.102445602416992,148250
2022-12-27,31.997350692749023,31.997350692749023,30.578653152520907,31.997350692749023,11947994
2022-12-28,34.31711196899414,35.17983414201249,28.987415648141404,30.482797700800674,18261876
2022-12-29,37.74882507324219,37.74882507324219,32.59167134785611,34.22125564658633,13462486
2022-12-30,33.99119567871094,39.97272764612509,33.99119567871094,39.20586551099176,11130096
