Price,Close,High,Low,Open,Volume
Ticker,EMKEL.IS,EMKEL.IS,EMKEL.IS,EMKEL.IS,EMKEL.IS
Date,,,,,
2020-01-02,0.4003880023956299,0.4003880023956299,0.39541399478912354,0.3979009985923767,2244274
2020-01-03,0.3780060112476349,0.3979009985923767,0.3680579960346222,0.3979009985923767,4735075
2020-01-06,0.36059799790382385,0.37054499983787537,0.3556239902973175,0.37054499983787537,2929260
2020-01-07,0.37303200364112854,0.3755190074443817,0.36059799790382385,0.36059799790382385,3353824
2020-01-08,0.36059799790382385,0.3680579960346222,0.33821600675582886,0.36308398842811584,3517828
2020-01-09,0.3854660093784332,0.39541399478912354,0.365570992231369,0.365570992231369,6460588
2020-01-10,0.4003880023956299,0.40536099672317505,0.3780060112476349,0.3879530131816864,14587052
2020-01-13,0.40536099672317505,0.41282200813293457,0.4003880023956299,0.40536099672317505,10030232
2020-01-14,0.4227699935436249,0.4550989866256714,0.3904399871826172,0.4078480005264282,65553193
2020-01-15,0.41530901193618774,0.4227699935436249,0.3979009985923767,0.4227699935436249,8376516
2020-01-16,0.45758599042892456,0.4725069999694824,0.40287500619888306,0.41530901193618774,96584832
2020-01-17,0.43520399928092957,0.4749940037727356,0.4327169954776764,0.4501250088214874,47149986
2020-01-20,0.4550989866256714,0.4550989866256714,0.42525699734687805,0.4401780068874359,16777553
2020-01-21,0.4550989866256714,0.47996801137924194,0.4550989866256714,0.4650470018386841,26126785
2020-01-22,0.44515201449394226,0.4625599980354309,0.44515201449394226,0.46007299423217773,10107325
2020-01-23,0.45758599042892456,0.47001999616622925,0.4426650106906891,0.4501250088214874,23783824
2020-01-24,0.49240198731422424,0.49240198731422424,0.45758599042892456,0.46007299423217773,74454076
2020-01-27,0.4874289929866791,0.5172709822654724,0.47996801137924194,0.4849419891834259,25887389
2020-01-28,0.4874289929866791,0.5122969746589661,0.4749940037727356,0.49240198731422424,22289323
2020-01-29,0.4874289929866791,0.4973759949207306,0.47748100757598877,0.49240198731422424,10614084
2020-01-30,0.46753400564193726,0.4849419891834259,0.4650470018386841,0.4849419891834259,9928676
2020-01-31,0.5073239803314209,0.5098109841346741,0.46753400564193726,0.4749940037727356,35287371
2020-02-03,0.559548020362854,0.559548020362854,0.5147839784622192,0.5222449898719788,86732670
