Price,Close,High,Low,Open,Volume
Ticker,PGSUS.IS,PGSUS.IS,PGSUS.IS,PGSUS.IS,PGSUS.IS
Date,,,,,
2020-01-02,17.575088500976562,17.708078384399414,17.3704891204834,17.69784927368164,5740079
2020-01-03,16.971521377563477,17.646699905395508,16.726001739501953,17.390949249267578,9669069
2020-01-06,16.3270320892334,16.818071365356445,16.275882720947266,16.818071365356445,7820159
2020-01-07,16.265653610229492,16.910140991210938,16.255422592163086,16.6953125,11150896
2020-01-08,15.754154205322266,16.388412475585938,15.549554824829102,15.887144088745117,17284775
2020-01-09,16.15312385559082,16.347492218017578,16.009904861450195,16.13266372680664,14365568
2020-01-10,16.02013397216797,16.367952346801758,15.887144088745117,16.265653610229492,9347406
2020-01-13,17.08405113220215,17.217039108276367,16.3270320892334,16.3270320892334,25055032
2020-01-14,16.971521377563477,17.17612075805664,16.71577262878418,17.104511260986328,16320027
2020-01-15,16.858991622924805,17.00221061706543,16.73623275756836,16.98175048828125,7456722
2020-01-16,15.529094696044922,16.367952346801758,15.508634567260742,16.357723236083984,39936125
2020-01-17,15.058515548706055,16.061054229736328,14.853917121887207,15.866683959960938,35600233
2020-01-20,15.44725513458252,15.580245018005371,14.802766799926758,15.150586128234863,18610439
2020-01-21,15.44725513458252,15.60070514678955,15.078975677490234,15.293806076049805,12069125
2020-01-22,15.40633487701416,15.61093521118164,15.293806076049805,15.549554824829102,9690433
2020-01-23,14.976676940917969,15.4677152633667,14.93575668334961,15.344956398010254,10879938
2020-01-24,15.068745613098145,15.283576011657715,14.92552661895752,15.252885818481445,10325860
2020-01-27,14.628857612609863,14.986907005310059,14.58793830871582,14.731157302856445,8635684
2020-01-28,14.454948425292969,14.792536735534668,14.37310791015625,14.680007934570312,10432595
2020-01-29,14.229888916015625,14.58793830871582,14.209428787231445,14.547018051147461,7847143
2020-01-30,14.045748710632324,14.107129096984863,13.667240142822266,14.035518646240234,12983091
2020-01-31,14.004829406738281,14.107129096984863,13.769539833068848,14.055978775024414,10146930
2020-02-03,14.311729431152344,14.628857612609863,13.974140167236328,14.107129096984863,9670887
