Price,Close,High,Low,Open,Volume
Ticker,EKGYO.IS,EKGYO.IS,EKGYO.IS,EKGYO.IS,EKGYO.IS
Date,,,,,
2020-01-02,1.362194538116455,1.3804790110064926,1.32562559233638,1.3439100652264175,168494610
2020-01-03,1.3256256580352783,1.3713368425258492,1.3073410752549897,1.362194605627735,246103134
2020-01-06,1.289056658744812,1.3256257169464687,1.2799144214404141,1.3164834796420708,118543682
2020-01-07,1.2981988191604614,1.3073410559233898,1.2890565823975333,1.2981988191604614,118132968
2020-01-08,1.2707722187042236,1.289056693810403,1.261629981151134,1.2799144562573135,127777493
2020-01-09,1.3439100980758667,1.3439100980758667,1.298198805749388,1.3073410424178722,415198571
2020-01-10,1.3804792165756226,1.389621454382025,1.3530525031564151,1.3530525031564151,246917252
2020-01-13,1.4353326559066772,1.4536171302902932,1.4170480725389973,1.4170480725389973,305978088
2020-01-14,1.4444749355316162,1.453617172991988,1.4170481141664335,1.453617172991988,226288237
2020-01-15,1.5084705352783203,1.5176127723600508,1.4261902925586847,1.4353326386244776,501946315
2020-01-16,1.5176126956939697,1.5541817511575744,1.499328222454196,1.5176126956939697,344563833
2020-01-17,1.4993282556533813,1.5358972029426645,1.4810437820087399,1.5267549661203437,192975329
2020-01-20,1.535897135734558,1.535897135734558,1.5084704264677393,1.5176126628900124,111505330
2020-01-21,1.5816086530685425,1.5907508907985515,1.517612879974409,1.526755117704418,255401253
2020-01-22,1.5541818141937256,1.5907507621564754,1.5450395772030383,1.5907507621564754,133789660
2020-01-23,1.5176126956939697,1.5724662243973482,1.5084704590740827,1.5541817511575744,177416435
2020-01-24,1.5267548561096191,1.5358970922731936,1.4810436752917464,1.5267548561096191,209148720
2020-01-27,1.5084705352783203,1.5358972465235115,1.49932829819659,1.5084705352783203,116846957
2020-01-28,1.5176126956939697,1.5267549323138565,1.490185985834309,1.5176126956939697,135609878
2020-01-29,1.5267548561096191,1.5450394374208198,1.5176126199460447,1.5267548561096191,91300121
2020-01-30,1.5084705352783203,1.526755009441781,1.49932829819659,1.526755009441781,163100360
2020-01-31,1.5176126956939697,1.5358971689337435,1.5084704590740827,1.5176126956939697,77801627
2020-02-03,1.535897135734558,1.5450394811408859,1.5176126628900124,1.5267548993122853,125167315
2020-02-04,1.5724663734436035,1.5816086109300376,1.5541818984707354,1.5633241359571695,92638711
2020-02-05,1.590750813484192,1.618177525341214,1.572466338912844,1.572466338912844,276187287
2020-02-06,1.5724663734436035,1.6181775608757738,1.5724663734436035,1.6090353233893397,150648839
2020-02-07,1.545039415359497,1.5816083594916341,1.5267548343093784,1.5816083594916341,114333601
2020-02-10,1.4993282556533813,1.5541817855713655,1.471901545186419,1.5358972029426645,249752408
2020-02-11,1.4993282556533813,1.5176127292980228,1.4627593083640982,1.5176127292980228,222306475
2020-02-12,1.5084705352783203,1.5358972465235115,1.4810438240331294,1.49932829819659,265888873
2020-02-13,1.5176126956939697,1.5176126956939697,1.499328222454196,1.5084704590740827,81984937
2020-02-14,1.5176126956939697,1.5358971689337435,1.499328222454196,1.5176126956939697,90969024
2020-02-17,1.5267548561096191,1.5358970922731936,1.50847038378247,1.5267548561096191,97388067
2020-02-18,1.4901859760284424,1.5176126857076273,1.4810437394687141,1.508470449147899,269157578
2020-02-19,1.4901859760284424,1.508470449147899,1.471901502908986,1.4993282125881708,119245384
2020-02-20,1.398763656616211,1.4901861413393245,1.3713369438944976,1.4901861413393245,262153325
2020-02-21,1.4079058170318604,1.426190291177615,1.3621946316674738,1.3804791058132284,241954204
2020-02-24,1.389621376991272,1.389621376991272,1.353052427802259,1.3804791396940188,95576182
2020-02-25,1.3804792165756226,1.417048167801232,1.37133697876922,1.3987636921884274,83665758
2020-02-26,1.3804792165756226,1.389621454382025,1.3530525031564151,1.37133697876922,108066369
2020-02-27,1.3439100980758667,1.4170479914237402,1.3439100980758667,1.3804790447498034,254352357
2020-02-28,1.2707722187042236,1.3073411689165826,1.11535407131763,1.151923021529989,168250691
2020-03-02,1.3073410987854004,1.3256256818947876,1.2799143875974135,1.298198861722738,111014273
2020-03-03,1.3530523777008057,1.3621946146595358,1.3256256668246151,1.3256256668246151,77635879
2020-03-04,1.3530523777008057,1.3896213255357266,1.3439101407420755,1.3621946146595358,145551936
2020-03-05,1.362194538116455,1.371336774561474,1.3439100652264175,1.362194538116455,59959764
2020-03-06,1.316483497619629,1.3530524473365964,1.2981989137770784,1.3347679724781125,91739935
2020-03-09,1.2524877786636353,1.2890567298998061,1.1976342428253077,1.2890567298998061,76406902
2020-03-10,1.1793495416641235,1.307340955497249,1.1702073056034754,1.2799142473153045,109038249
2020-03-11,1.1793495416641235,1.1793495416641235,1.1793495416641235,1.1793495416641235,0
2020-03-12,1.0513582229614258,1.0970695163848287,1.0422159860735571,1.0787849336250313,100542267
2020-03-13,1.0879273414611816,1.1244962910954848,1.014789333208509,1.051358282842812,148747858
2020-03-16,1.0330737829208374,1.069642731666475,1.0056470713616092,1.0513582572936562,89473190
2020-03-17,1.023931622505188,1.051358336120774,0.9507936105462202,1.042216098248912,109742849
2020-03-18,1.0056469440460205,1.0330736521330088,0.9782202359590323,0.9873624719880283,70431535
2020-03-19,1.023931622505188,1.03307386037705,0.9965049088896021,0.9965049088896021,90185975
2020-03-20,1.014789342880249,1.0422160553673745,1.0056471053845406,1.033073817871666,67586278
2020-03-23,0.9782203435897827,1.0056470546944525,0.9782203435897827,0.9965048176595627,78176080
