Price,Close,High,Low,Open,Volume
Ticker,KIMMR.IS,KIMMR.IS,KIMMR.IS,KIMMR.IS,KIMMR.IS
Date,,,,,
2021-09-22,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,265356
2021-09-23,4.230000019073486,4.230000019073486,4.230000019073486,4.230000019073486,1032983
2021-09-24,4.019999980926514,4.650000095367432,3.930000066757202,4.650000095367432,223781881
2021-09-27,3.7300000190734863,4.010000228881836,3.7200000286102295,3.990000009536743,55583580
2021-09-28,3.549999952316284,3.7300000190734863,3.5299999713897705,3.700000047683716,57253019
2021-09-29,3.3499999046325684,3.5799999237060547,3.3299999237060547,3.569999933242798,42351866
2021-09-30,3.2100000381469727,3.319999933242798,3.200000047683716,3.299999952316284,41071722
2021-10-01,3.450000047683716,3.5299999713897705,3.2200000286102295,3.2200000286102295,94255194
2021-10-04,3.359999895095825,3.680000066757202,3.3399999141693115,3.440000057220459,53474781
2021-10-05,3.2899999618530273,3.4100000858306885,3.2799999713897705,3.380000114440918,15204146
2021-10-06,3.2899999618530273,3.359999895095825,3.240000009536743,3.299999952316284,15593901
2021-10-07,3.2799999713897705,3.369999885559082,3.2699999809265137,3.309999942779541,18872223
2021-10-08,3.240000009536743,3.2799999713897705,3.240000009536743,3.2799999713897705,9544550
2021-10-11,3.259999990463257,3.2699999809265137,3.2200000286102295,3.25,13864563
2021-10-12,3.240000009536743,3.2699999809265137,3.2300000190734863,3.25,8062735
2021-10-13,3.2300000190734863,3.2699999809265137,3.2200000286102295,3.240000009536743,17567601
2021-10-14,3.2100000381469727,3.2300000190734863,3.190000057220459,3.2200000286102295,10142116
2021-10-15,3.2100000381469727,3.2200000286102295,3.190000057220459,3.2200000286102295,6089973
2021-10-18,3.2200000286102295,3.2300000190734863,3.2100000381469727,3.2200000286102295,4557266
2021-10-19,3.2300000190734863,3.2699999809265137,3.2200000286102295,3.2200000286102295,6592012
2021-10-20,3.2200000286102295,3.240000009536743,3.2100000381469727,3.2300000190734863,3969731
2021-10-21,3.2200000286102295,3.299999952316284,3.200000047683716,3.2100000381469727,11769395
2021-10-22,3.2200000286102295,3.25,3.2200000286102295,3.2300000190734863,5405058
2021-10-25,3.2100000381469727,3.240000009536743,3.2100000381469727,3.2200000286102295,6232041
2021-10-26,3.240000009536743,3.309999942779541,3.2100000381469727,3.2300000190734863,15067591
2021-10-27,3.309999942779541,3.309999942779541,3.240000009536743,3.259999990463257,10818082
2021-10-28,3.299999952316284,3.3399999141693115,3.2799999713897705,3.299999952316284,2394262
2021-11-01,3.4000000953674316,3.5299999713897705,3.2799999713897705,3.3299999237060547,30914105
2021-11-02,3.3399999141693115,3.4200000762939453,3.319999933242798,3.4200000762939453,7018603
2021-11-03,3.2699999809265137,3.3399999141693115,3.2300000190734863,3.3299999237060547,10346913
2021-11-04,3.2699999809265137,3.309999942779541,3.25,3.2899999618530273,8108948
2021-11-05,3.299999952316284,3.3399999141693115,3.259999990463257,3.2799999713897705,9062070
2021-11-08,3.2799999713897705,3.359999895095825,3.2699999809265137,3.299999952316284,10834554
2021-11-09,3.25,3.2899999618530273,3.240000009536743,3.2799999713897705,6305844
2021-11-10,3.240000009536743,3.2699999809265137,3.240000009536743,3.25,5968628
2021-11-11,3.2100000381469727,3.259999990463257,3.2100000381469727,3.240000009536743,10807953
2021-11-12,3.140000104904175,3.2100000381469727,3.140000104904175,3.2100000381469727,13977070
2021-11-15,3.109999895095825,3.140000104904175,3.0899999141693115,3.130000114440918,5398509
2021-11-16,3.0299999713897705,3.119999885559082,3.0199999809265137,3.109999895095825,6767954
2021-11-17,3.069999933242798,3.1700000762939453,3.0199999809265137,3.0299999713897705,10532562
2021-11-18,3.0399999618530273,3.0999999046325684,3.0299999713897705,3.059999942779541,6467475
2021-11-19,3.0799999237060547,3.119999885559082,3.0399999618530273,3.059999942779541,8691992
