Date,Close,High,Low,Open,Volume
2020-01-02,10.095697402954102,10.142523637485931,10.011410359424035,10.067602019489458,857602
2020-01-03,9.59934139251709,10.076967373716954,9.449498157584458,10.076967373716954,1050193
2020-01-06,9.25282859802246,9.571245915710444,9.234097747270877,9.571245915710444,764587
2020-01-07,9.41203784942627,9.59934190305374,9.299655417249786,9.299655417249786,755991
2020-01-08,9.468228340148926,9.58997619470589,9.028064050369306,9.028064050369306,779847
2020-01-09,9.833471298217772,9.87093210553316,9.66489721873049,9.66489721873049,1406599
2020-01-10,9.899028778076172,9.98331582880665,9.730455569751433,9.85220343268032,665556
2020-01-13,10.086334228515623,10.13315957621558,9.917760118759762,9.917760118759762,653094
2020-01-14,10.26427173614502,10.348558781696235,10.067602260904234,10.086333112420574,1231647
2020-01-15,10.45157527923584,10.507766937926148,10.189349622665338,10.26427123882834,1950265
2020-01-16,10.339193344116213,10.610784438839504,10.26427172440883,10.432845815318515,710621
2020-01-17,10.311097145080566,10.423479565759582,10.226810106287283,10.39538418387385,518122
2020-01-20,10.376654624938965,10.404750010320369,10.226811378723214,10.367289198766432,716361
2020-01-21,10.414114952087402,10.48903657171035,10.283001671179166,10.404749526350496,1425042
2020-01-22,10.414114952087402,10.563958191333295,10.376654142275928,10.479671145973445,1019758
2020-01-23,10.36728858947754,10.432845675696267,10.273637012664729,10.395384866343914,710921
2020-01-24,10.704437255859377,10.84491507406495,10.38601991524814,10.460941537375938,1332286
2020-01-27,10.414114952087402,10.83554928575052,10.376654142275928,10.760627666127574,1180798
2020-01-28,10.460941314697266,10.582689171347376,10.395385120014964,10.395385120014964,839106
2020-01-29,10.376654624938965,10.6576111581616,10.30173300183109,10.526497871154715,653950
2020-01-30,10.123793601989746,10.442210029467084,9.880297898798725,10.442210029467084,722188
2020-01-31,10.133158683776855,10.151889535716196,9.92712467126118,10.133158683776855,396437
2020-02-03,9.674262046813965,10.114427175457834,9.655532090880206,10.114427175457834,1419329
2020-02-04,9.702359199523926,9.767916290106903,9.646168428322753,9.711724625769524,1622932
2020-02-05,9.702359199523926,9.79601167570749,9.674263813923336,9.711724625769524,1121206
2020-02-06,9.73982048034668,9.81474210764656,9.702359666696742,9.721090520089836,1492984
2020-02-07,9.683629035949709,9.814741428078204,9.67426360990162,9.758550658062044,1143312
2020-02-10,9.31838607788086,9.730455920033496,9.084255769928394,9.730455920033496,1702229
2020-02-11,9.22473430633545,9.38394298401414,9.065525628656758,9.355846704562918,2002947
2020-02-12,9.12171459197998,9.271557813453288,9.09361921123775,9.23409700808496,1169525
2020-02-13,9.15917682647705,9.187273104739266,9.065525245011576,9.131081441351029,1000741
2020-02-14,9.15917682647705,9.262194727166122,9.131081441351029,9.17790767865186,925827
2020-02-17,9.093620300292969,9.22473358135231,9.065524916186025,9.206002729856907,995042
2020-02-18,8.925046920776367,9.102986451621256,8.906316960924196,9.102986451621256,759048
2020-02-19,8.84075927734375,8.962507134217343,8.765837656673256,8.915681791150412,893873
2020-02-20,8.522342681884766,8.859489968802663,8.447421062569678,8.859489968802663,1381511
2020-02-21,8.50361156463623,8.531706947716993,8.316307522204267,8.438055373069075,1034418
2020-02-24,8.306941986083984,8.419324410045332,8.24138579539056,8.419324410045332,843910
2020-02-25,8.241386413574219,8.484882130323063,8.22265556160761,8.335037993998727,1109885
2020-02-26,8.157099723815918,8.250752201484763,8.091543525329458,8.222655922302378,1229946
2020-02-27,7.848047256469727,8.129003776957102,7.819951872361836,8.129003776957102,931702
2020-02-28,7.735664367675781,7.754394324923756,6.771047454730293,7.201847189066951,1290269
2020-03-02,7.960430145263672,8.203925869942074,7.876143094941439,8.044717195585903,887916
2020-03-03,8.147733688354492,8.185194497994479,7.85741263692863,8.063446643380482,1782785
2020-03-04,8.316308975219727,8.475517662387675,7.941699931768436,8.119639473020277,2645197
2020-03-05,8.494246482849121,8.559803570204389,8.278847048622822,8.33503781705744,1770315
2020-03-06,8.175829887390137,8.43805647414889,8.054082913774725,8.43805647414889,1264091
2020-03-09,7.819952011108398,8.054082300145941,7.567090870242489,8.054082300145941,1261216
2020-03-10,7.6232829093933105,8.12900432298564,7.529630431894791,7.885508595998462,760118
2020-03-11,7.6232829093933105,7.6232829093933105,7.6232829093933105,7.6232829093933105,0
2020-03-12,7.117560863494873,9.1123506332455,6.845969757599997,8.51297765093195,10537095
2020-03-13,7.267404079437256,7.576455976475787,6.761682265611944,7.117560397109432,4683325
2020-03-16,6.668030261993408,7.276769078829541,6.555647834857895,7.0707346290811,2260139
2020-03-17,6.190404891967773,6.892795750545162,6.087387441004028,6.83660453544714,2847874
2020-03-18,6.415169715881348,6.602474211711099,5.937544166980043,6.040561170789924,2955266
2020-03-19,6.836605072021484,7.042639543551613,6.3589790363494645,6.4151702558576815,4438418
