Date,Close,High,Low,Open,Volume
2020-01-02,0.2572376728057861,0.2592846226356893,0.2497318936724115,0.2538257933322179,13609974
2020-01-03,0.2538257837295532,0.2586025672583242,0.2510967884089062,0.2565556175058607,9818477
2020-01-06,0.2429089546203613,0.2531437283955892,0.2415440504887364,0.2510967787220929,5259986
2020-01-07,0.247002899646759,0.2483669654347053,0.2442730657517241,0.2456379699953674,8551363
2020-01-08,0.2435909956693649,0.2510967740907861,0.2408620005043315,0.2422260661551689,20543724
2020-01-09,0.2538257837295532,0.2538257837295532,0.2449559391515155,0.2463200048801351,22420013
2020-01-10,0.2545086741447449,0.2606495489640955,0.2531437445184407,0.2558727399076195,20220427
2020-01-13,0.2586025595664978,0.2633785044975535,0.2551907057312356,0.2572376554228151,16875211
2020-01-14,0.260649561882019,0.2620136277124975,0.2551907323774373,0.2599666778071821,9208591
2020-01-15,0.2633785307407379,0.2674724559395643,0.2586025853338042,0.260649560637092,16713257
2020-01-16,0.2654255032539367,0.2770251822971288,0.2633785279721663,0.264060573580853,21329097
2020-01-17,0.2633785307407379,0.2702022899066784,0.2592846309496605,0.2654255060440257,7326317
2020-01-20,0.2695193588733673,0.2715663084122403,0.2633784848490035,0.2640605303460184,9298477
2020-01-21,0.315235286951065,0.3220590460674682,0.2674724539978391,0.2695194038785179,223287513
2020-01-22,0.3336586952209472,0.3534462228652394,0.3213769716307318,0.3213769716307318,179643632
2020-01-23,0.3302468657493591,0.3418465446459237,0.32410599079717,0.3329758357898227,62811826
2020-01-24,0.3295648097991943,0.3377526343423888,0.3275178600153326,0.3357056845585271,31456341
2020-01-27,0.3486694097518921,0.3568580977102051,0.3295647917566559,0.3295647917566559,106074110
2020-01-28,0.3486694097518921,0.3561752137132719,0.3452583944052287,0.3500343392901309,40076037
2020-01-29,0.347987413406372,0.3582221878727475,0.3425285841513771,0.3500343632180975,68452561
2020-01-30,0.3370697200298309,0.350034327010485,0.3357056544028189,0.3493522814931064,20771413
2020-01-31,0.3357056677341461,0.345258396003808,0.331611742963848,0.3377526174154219,21527886
2020-02-03,0.3357056677341461,0.3397995670966977,0.3329758086450289,0.337069733415327,10039931
2020-02-04,0.3438934981822967,0.3493523275929661,0.3343407690314269,0.3384346687716274,32368746
2020-02-05,0.3438934981822967,0.3507164188077263,0.3425285939195766,0.3438934981822967,15120158
2020-02-06,0.3438934981822967,0.3466224936597771,0.3370697645089073,0.3459404734601457,15605223
2020-02-07,0.3363876938819885,0.3527633424403147,0.3357056737330838,0.347987397447955,60472363
2020-02-10,0.3234239518642425,0.3391175549554927,0.3152352636749471,0.334340746072475,18724799
2020-02-11,0.3329758048057556,0.3377526135210711,0.3268349558327333,0.3281998599538078,20934518
2020-02-12,0.3322938084602356,0.3384346578727781,0.3288819290295416,0.3343407582644164,19890232
2020-02-13,0.3309288620948791,0.3322937916523522,0.3268349626935926,0.3316117461014353,9320142
2020-02-14,0.3350227773189544,0.3357056613059734,0.3322937821454705,0.3350227773189544,9786816
2020-02-17,0.3513992726802826,0.3855154481567552,0.3384346396949537,0.339117549107119,204212553
2020-02-18,0.3411645293235779,0.3602691492374234,0.3391175794462117,0.3520813243202099,48157316
2020-02-19,0.3411645293235779,0.3473053789556764,0.3377526497708978,0.3425285951354313,27321080
2020-02-20,0.3397995829582214,0.3507164028263974,0.3275178588895208,0.3411645125664936,70704549
2020-02-21,0.3411645293235779,0.3466224948901636,0.3363877200955839,0.3391175794462117,39154973
2020-02-24,0.3357056677341461,0.3418465167779735,0.3329758086450289,0.3377526174154219,11236501
2020-02-25,0.3329758048057556,0.3445755080306929,0.3309288551480815,0.3377526135210711,17046387
2020-02-26,0.3288819193840027,0.3370697437683393,0.3275178536609249,0.3302468489704847,15486537
2020-02-27,0.3050005137920379,0.3275178772804357,0.3036364479705882,0.3275178772804357,17178780
2020-02-28,0.3036364316940307,0.3070474472243982,0.2633785161368768,0.2715663406727807,9165809
2020-03-02,0.3090944290161133,0.3329758321481205,0.3050005039568456,0.3070474537826053,5294422
2020-03-03,0.3179651200771332,0.3281998686362616,0.3131883112354482,0.3206940899358549,20003346
2020-03-04,0.3125062882900238,0.3206941131374464,0.3070474589065071,0.3193292088815155,11091651
2020-03-05,0.3090944290161133,0.3200120876009564,0.3070474537826053,0.3152352784933924,9951357
2020-03-06,0.3022715449333191,0.3070474649432932,0.2995416855522888,0.3036364492160851,6190034
2020-03-09,0.3002245724201202,0.3254709317534547,0.2797541839567163,0.2961306725816849,22819215
2020-03-10,0.2736132740974426,0.3097772879285311,0.2736132740974426,0.3036364135417852,10842959
2020-03-11,0.2736132740974426,0.2736132740974426,0.2736132740974426,0.2736132740974426,0
2020-03-12,0.2435909956693649,0.2702022556128579,0.2435909956693649,0.2702022556128579,5420005
2020-03-13,0.2326741814613342,0.252461708930069,0.2203916195244534,0.2435910008073451,19714995
2020-03-16,0.2135687321424484,0.2340382804370494,0.2135687321424484,0.2340382804370494,5030723
2020-03-17,0.1924162805080413,0.213568724801803,0.1924162805080413,0.213568724801803,7942951
2020-03-18,0.1862754225730896,0.1971930805902725,0.18491050570703,0.1896873018623518,12121630
2020-03-19,0.1821815073490142,0.1849105025793264,0.173310811905079,0.1739936959063182,9260606
2020-03-20,0.1801345646381378,0.1896873059975096,0.176722685274497,0.1842284768699164,12589678
2020-03-23,0.1746757328510284,0.1774047154415687,0.1678528380910411,0.1739936999932748,9399895
2020-03-24,0.1910513639450073,0.1910513639450073,0.1787696404542463,0.180134557294416,16319264
2020-03-25,0.1971931010484695,0.2019690465397611,0.1910513873899036,0.1944632670331382,12485361
2020-03-26,0.2074278444051742,0.2101568395475899,0.1965101869243001,0.1978751037233108,10169875
2020-03-27,0.2094748169183731,0.2217565279323883,0.1992400429188414,0.2081098873490884,18794469
2020-03-30,0.2087919265031814,0.2128858387673192,0.2053809109759918,0.2128858387673192,4899792
2020-03-31,0.2176626324653625,0.2203916277903095,0.2108388864695025,0.2115217704944224,12862185
2020-04-01,0.2183446735143661,0.2244855226543024,0.2108388821046357,0.2108388821046357,22171033
2020-04-02,0.2183446735143661,0.2313092812127681,0.2142507486799951,0.2231214569517729,12572523
2020-04-03,0.2156156748533249,0.2251684031221872,0.2142507453088805,0.2251684031221872,13934309
2020-04-06,0.2251684218645095,0.2313092968267169,0.2149336471993297,0.2176626426519939,44735271
2020-04-07,0.2244855314493179,0.2333562400686371,0.2224385816558093,0.2278974108622232,37517006
2020-04-08,0.2238035202026367,0.2278974199529579,0.2190275748432493,0.2244855404039541,10542564
2020-04-09,0.2285794466733932,0.2299443508266989,0.2231214561559599,0.2265324715596353,12997789
2020-04-10,0.2381321787834167,0.2463200031432843,0.2285794502488932,0.2306263999869233,42072411
2020-04-13,0.2422260642051696,0.2504147519533194,0.2360852153473802,0.2394970944698512,24540283
2020-04-14,0.2531437575817108,0.2558727531117172,0.2442730738674834,0.2463200237769822,29874263
2020-04-15,0.239497110247612,0.2572376632813953,0.2360852309003708,0.2572376632813953,11189746
2020-04-16,0.2490498423576355,0.249731887935955,0.2381321840014763,0.2449559427918679,12588841
2020-04-17,0.2545086741447449,0.265425494157142,0.2517788402998844,0.2558727399076195,44007823
2020-04-20,0.2572376728057861,0.2613315724655925,0.2517788435023148,0.2545086773818965,11893442
2020-04-21,0.2504147887229919,0.2551907341865954,0.2470029090995374,0.2551907341865954,27801947
2020-04-22,0.2476849257946014,0.2538258008745325,0.2470029055880973,0.2524617350537753,10403236
2020-04-24,0.2545086741447449,0.2674724439610095,0.246320011065845,0.2483669608697126,90321862
2020-04-27,0.260649561882019,0.2647434616926499,0.2565556366636389,0.2579197024941174,46661650
2020-04-28,0.2647434175014496,0.2742961452221126,0.2586025434027941,0.2613315384716971,54160768
2020-04-29,0.2695193588733673,0.2736132579511133,0.2654254597956212,0.2688373133763524,26885031
2020-04-30,0.2688373327255249,0.2804370361121091,0.2599666499789905,0.2736132776440275,38645843
2020-05-04,0.2661075294017792,0.2790721384077848,0.2592846340185511,0.2661075294017792,33051313
2020-05-05,0.2715663015842438,0.2777071754542074,0.2661074731941463,0.2722491855196619,51308827
2020-05-06,0.2749782204627991,0.284530949216469,0.271566341064095,0.2742961748837783,68918971
2020-05-07,0.2722491919994354,0.2777071820638859,0.2674724089755125,0.2763431164794315,27795237
2020-05-08,0.2708843052387237,0.2804370334403522,0.2613315516293489,0.2749782045721191,38367813
2020-05-11,0.2968126833438873,0.2968126833438873,0.2702022612962842,0.2702022612962842,127063042
2020-05-12,0.2879428267478943,0.324105978695145,0.2852129929459137,0.3070474456756689,88277621
2020-05-13,0.2886248826980591,0.2920367621972886,0.279072128255185,0.2872599530441281,43373935
2020-05-14,0.279072105884552,0.2893068796983665,0.2742961609776818,0.2872599300171529,25985845
2020-05-15,0.2831660211086273,0.2865779002193367,0.2777071923857111,0.2831660211086273,27684323
2020-05-18,0.2872599363327026,0.2981775943866214,0.2838480570319601,0.2838480570319601,37188711
2020-05-20,0.2879428267478943,0.2906718220942065,0.2858958769761799,0.2899897765196086,22735401
2020-05-21,0.2899897694587707,0.2947657144605098,0.2852129860013837,0.2879428197368966,27005804
2020-05-22,0.2872599363327026,0.292718765359662,0.2852129866064858,0.2893068860589194,24507472
2020-05-27,0.3172822296619415,0.3172822296619415,0.302953555413234,0.3172822296619415,151031185
2020-05-28,0.3138712048530578,0.3206940997520207,0.2947657220360442,0.3193291955530593,79709566
2020-05-29,0.3179651200771332,0.3336586976248427,0.3111413615236225,0.3145532408003778,62325886
2020-06-01,0.3200120627880096,0.3275178413242113,0.3131883043837833,0.3193291787926625,53505664
2020-06-02,0.3213769793510437,0.3254709042512933,0.3172822159951362,0.3220590249171572,36991259
2020-06-03,0.3227410316467285,0.3281998604999817,0.3186471323245675,0.3220590115167401,96374706
2020-06-04,0.3281998932361603,0.3329758385724308,0.3206941139731653,0.3234239733076384,43433234
2020-06-05,0.3295648097991943,0.334340754945563,0.3241059806185069,0.3309288755487373,36017817
2020-06-08,0.3247880041599273,0.3329758027398229,0.3227410291072075,0.3288819034498751,29692641
2020-06-09,0.3227410316467285,0.3268349563766357,0.3220590115167401,0.3234239410478323,29125587
2020-06-10,0.3302468657493591,0.3336587198455876,0.32410599079717,0.3254709204530001,49042145
2020-06-11,0.3336586952209472,0.3445755146638135,0.3268349621243461,0.3281998662716952,106866954
2020-06-12,0.3357056677341461,0.3384346375521391,0.3254708939200206,0.3275178436012964,33405723
2020-06-15,0.334340751171112,0.3370697465028108,0.3302468516496056,0.3316117558394133,23659389
2020-06-16,0.3404816389083862,0.347305372478741,0.3363877138222531,0.3363877138222531,62566894
2020-06-17,0.3425285816192627,0.3438934858329686,0.3397995862397814,0.3425285816192627,26791621
2020-06-18,0.3445755243301391,0.3493523078636646,0.3432114586001618,0.3452584083546627,37232317
2020-06-19,0.3438934981822967,0.3500343732003462,0.3404816440494764,0.3473053777228658,31619383
2020-06-22,0.3513992726802826,0.3745986541367923,0.3445755141854088,0.3445755141854088,159541479
2020-06-23,0.3575401604175567,0.3575401604175567,0.3486694512694122,0.3548103264237727,39014321
2020-06-24,0.3523432314395904,0.3606011546068104,0.3523432314395904,0.3606011546068104,32818014
2020-06-25,0.3475255668163299,0.351654515760457,0.3406442585790273,0.3489021820925541,17757567
2020-06-26,0.3440853655338287,0.3509666741152417,0.3433966350442756,0.3495900587701778,9068976
2020-06-29,0.3544077277183532,0.3571600612418507,0.3440853302743435,0.346837663797841,38448953
2020-06-30,0.3550955951213836,0.3599133000049666,0.3530311207097107,0.3557834799223735,22690746
2020-07-01,0.3599133193492889,0.361289063399939,0.3523432548461737,0.3578479735673622,28069069
2020-07-02,0.3695470094680786,0.381245998098808,0.3626656750207229,0.3626656750207229,43823253
2020-07-03,0.3702357113361358,0.3819346990617004,0.3667946215616633,0.3695469808757829,38382619
2020-07-06,0.383310467004776,0.3846870823773657,0.3736759531658641,0.3757404277824446,23649206
2020-07-07,0.3970739543437958,0.4163430075809777,0.3695470026685407,0.3853749659283237,98916831
2020-07-08,0.3860636949539184,0.4060206073564711,0.3819347201253866,0.3998271579263106,23456589
2020-07-09,0.3599133193492889,0.3936328477999186,0.3578479735673622,0.3922571037492685,19462892
2020-07-10,0.3495900332927704,0.3585366870567865,0.339267635543268,0.3585366870567865,18848433
2020-07-13,0.3695470094680786,0.3729880738835174,0.3516545456442876,0.3571601103325053,15825616
2020-07-14,0.3998271524906158,0.4094608204947266,0.3681712265223912,0.3778057657858176,155724055
2020-07-16,0.3915683627128601,0.4156550940064755,0.3888160034265238,0.4039561063990045,81711062
2020-07-17,0.3922570943832397,0.4025794923752052,0.3853749405076865,0.3915683639277023,38381620
2020-07-20,0.3922570943832397,0.4012029027234036,0.3908805047314381,0.3915683639277023,59949864
2020-07-21,0.3812459707260132,0.3963860739356983,0.3764291368972766,0.3956981891055182,29407765
2020-07-22,0.3709235787391662,0.387439426257099,0.3661067448307626,0.3826225923486954,23750025
2020-07-23,0.37987020611763,0.3826225652980239,0.3681711933351984,0.3709235525155923,18133992
2020-07-24,0.37987020611763,0.385374924478418,0.3729880269030612,0.3736759116959863,18073618
2020-07-27,0.384687066078186,0.391568374505632,0.3819347067089575,0.3819347067089575,23959172
2020-07-28,0.3633535206317901,0.388815995414236,0.361289046207399,0.3874394057950724,14612228
2020-07-29,0.3647301495075226,0.3798702271085806,0.3475255717796434,0.3626656493807014,19268339
2020-07-30,0.368171215057373,0.3702357151919195,0.3619777915295531,0.3702357151919195,2835410
2020-08-04,0.3468376994132995,0.3743646762634519,0.3365153009093216,0.3709235863423537,14428133
2020-08-05,0.3489021956920624,0.3571600939021928,0.3399555413747008,0.3564722346795421,6525939
2020-08-06,0.3158696591854095,0.3489022006284111,0.31449391509537,0.3468377004213958,10410446
2020-08-07,0.3261929154396057,0.3268807746434378,0.2855903365872899,0.3158696460747883,10814021
2020-08-10,0.3344508111476898,0.3358265551712644,0.3124294254195415,0.3261929132196802,10571788
2020-08-11,0.3674824833869934,0.3674824833869934,0.3550956107466255,0.3550956107466255,10302442
2020-08-12,0.3647301495075226,0.3860636762384979,0.3633535342116378,0.3853749457735494,36643422
2020-08-13,0.3661067187786102,0.3819346803286681,0.3599132956190645,0.3647301291847022,17622138
2020-08-14,0.3564722239971161,0.3619777882670775,0.3447732106298825,0.3550956087084873,13511954
2020-08-17,0.3516544997692108,0.3647301277126443,0.3495900253910278,0.3530311149828344,11924553
2020-08-18,0.3557835221290588,0.3599133427015735,0.3509666879333009,0.3537190474724768,9761302
2020-08-19,0.3674824833869934,0.3716114580172981,0.3571600852491413,0.3571600852491413,16831081
2020-08-20,0.3791814744472503,0.3853749232146179,0.3674824617031845,0.3716114360898533,30897545
2020-08-21,0.3654179871082306,0.3867515125778836,0.3654179871082306,0.3839991534081295,16839002
2020-08-24,0.3688590824604034,0.379181480144257,0.3647301336369708,0.3674824672244194,12249713
2020-08-25,0.3619777858257293,0.3764291327882002,0.3578479656129695,0.3709235685553708,11598444
2020-08-26,0.3606011867523193,0.365418020744951,0.3557835071256476,0.363353546175428,9136897
2020-08-27,0.3743646740913391,0.3771170335067678,0.3606011857461205,0.3619778010834906,18329008
2020-08-28,0.3702357113361358,0.3798702245739274,0.3640422622475438,0.375740404339102,11072759
2020-08-31,0.3633535206317901,0.3709235591493992,0.3619777766466071,0.3709235591493992,8146838
2020-09-01,0.3612890541553497,0.3674824775647714,0.3530311306508481,0.3647301438998766,9386864
2020-09-02,0.3619777858257293,0.3667946196018857,0.3578479656129695,0.3612890553690563,9111670
2020-09-03,0.3571600914001465,0.3654180151777007,0.3550956168620763,0.3626656557965249,7788717
2020-09-04,0.3578479886054992,0.3612890785826838,0.3550956291292403,0.3606011937158145,5743965
2020-09-07,0.3654179871082306,0.3674824614877187,0.3585366791795001,0.3606011535589883,10486588
2020-09-08,0.3764291405677795,0.3784936150871881,0.3633535373551475,0.3667946271823505,26527298
2020-09-09,0.37987020611763,0.385374924478418,0.3750525269158017,0.3778057317301611,28784697
2020-09-10,0.3743646740913391,0.3846870725354252,0.372988058753969,0.3819347131199965,14233354
2020-09-11,0.3695470094680786,0.3771170488038002,0.3688591245885096,0.3736759587630864,9451198
2020-09-14,0.3867515325546264,0.3998271355564448,0.3674824804691639,0.3716114550666844,64041294
2020-09-15,0.4273532330989837,0.4273532330989837,0.3839991670845569,0.3922570905218935,112036993
2020-09-16,0.4170308709144592,0.4431812058715586,0.4060205879431983,0.4404288465372465,103022118
2020-09-17,0.4335475265979767,0.4383643603063382,0.4115252699766124,0.4184074493919224,36117112
2020-09-18,0.4431812167167663,0.4652026544574666,0.4411167421633271,0.4473101658236448,41206310
2020-09-21,0.4287298619747162,0.4431812092299325,0.4259775026195471,0.4321709518005102,29718805
2020-09-22,0.4404288530349731,0.4473101614766443,0.4225364414508527,0.4328588397430087,27994638
2020-09-23,0.4404288530349731,0.450063392110861,0.437676493660055,0.4431812124098913,24954541
2020-09-24,0.4362999200820923,0.4445578697711363,0.4342354454724685,0.438364394691716,23109652
2020-09-25,0.4411167204380035,0.4500633743186649,0.436299886720131,0.4376764763575457,36175812
2020-09-28,0.4404288530349731,0.4452456869432678,0.4362999039682201,0.4404288530349731,16308719
2020-09-29,0.4562568068504333,0.4817193081078541,0.4404288444817966,0.441805485397444,61337626
2020-09-30,0.461073637008667,0.4741492399521413,0.4555689696599334,0.4638268675675814,27912324
2020-10-01,0.4514399766921997,0.4672671191802953,0.4459344379959368,0.4638268750027807,16515817
2020-10-02,0.4665791988372803,0.474149211467429,0.4521278271165229,0.4528157118979256,24423284
2020-10-05,0.4734614193439483,0.4920417413954552,0.4707081887096469,0.4720847784015241,25678453
2020-10-06,0.4679557979106903,0.4803426955300779,0.4665792083112532,0.4775903363399004,13477531
2020-10-07,0.4707081913948059,0.4727726659400227,0.4631381268088782,0.4679558320041023,9283796
2020-10-08,0.4830950796604156,0.4954827979280255,0.4720847710720494,0.4720847710720494,50335648
2020-10-09,0.4886006116867065,0.5030519842503666,0.4824071882668003,0.4844716627401024,52587249
2020-10-12,0.4872249066829681,0.4954828048031005,0.4817193166827496,0.4899772148028819,18881194
2020-10-13,0.4858482480049133,0.492041722619441,0.4817192990955915,0.4872248888948057,16558461
2020-10-14,0.4803427159786224,0.4879127290847426,0.4769016005873436,0.4865361394267031,22785692
2020-10-15,0.4707081913948059,0.4803427305259504,0.4658913574588855,0.4796548456804635,10226013
2020-10-16,0.4755258858203888,0.4817193093157715,0.4686437062358146,0.471396936823467,14917646
2020-10-19,0.4899771809577942,0.4941061809831973,0.4817192834080747,0.4817192834080747,22660246
2020-10-20,0.4899771809577942,0.4954827705777151,0.4837837577955046,0.4927295401381361,27209691
2020-10-21,0.481030523777008,0.5058051387516213,0.4769015750328681,0.4927295364721767,43756345
2020-10-22,0.4892894029617309,0.4920417624545329,0.4775903888513963,0.4920417624545329,11275709
2020-10-23,0.4830950796604156,0.4927295673364701,0.4741492455734368,0.4892893744238631,13490038
2020-10-26,0.4369877874851227,0.4817193160026624,0.4369877874851227,0.4817193160026624,18011482
2020-10-27,0.4603858292102813,0.4624503038027689,0.4177196195029092,0.4328588521368337,23269570
2020-10-28,0.4603858292102813,0.466579252987744,0.4479989304048076,0.4576334697565564,6336508
2020-10-30,0.5058051347732544,0.5058051347732544,0.4748370969260077,0.4817192760351111,68844603
2020-11-02,0.4982351660728454,0.5491601184377631,0.4927295760516395,0.5278266169563837,76234631
2020-11-03,0.5085574984550476,0.5099341392913378,0.4830950499159682,0.5064930240807711,26417146
2020-11-04,0.5484713912010193,0.5601703531079134,0.5030519794604776,0.5092462740806771,127330389
2020-11-05,0.5746217370033264,0.5945795196329638,0.5415900938351578,0.5436545683300091,80502173
2020-11-06,0.5684282779693604,0.5959552520194297,0.5608590853007721,0.5766870466915462,37031579
2020-11-09,0.5704928040504456,0.5876973565808724,0.5622349058389065,0.5725572786033303,40503689
2020-11-10,0.5787515640258789,0.5876973469386888,0.5649880759789935,0.5698049098537764,25867284
2020-11-11,0.575310468673706,0.5980197384037796,0.5642993405788013,0.583568366302626,30848691
2020-11-12,0.5835683941841125,0.5890739841198807,0.5464069305686987,0.5698049062248821,57565321
2020-11-13,0.6310522556304932,0.6461914613814022,0.5863207294128088,0.5987084471979056,97973902
2020-11-16,0.6090309023857117,0.6420625460983184,0.6014608378596927,0.6269233395561242,40810944
2020-11-17,0.602148711681366,0.6097187760688646,0.5808160306923431,0.6097187760688646,27002418
2020-11-18,0.6028373837471008,0.620729870868014,0.5959552558117188,0.6035252685371629,22841218
2020-11-19,0.6014608144760132,0.6110953531563378,0.5870094420851576,0.6021486992893125,19008301
2020-11-20,0.6269233226776123,0.6386223359464188,0.5993963471934045,0.6083421299081172,36149423
2020-11-23,0.6599549651145935,0.6709660935554312,0.6207298988943594,0.6331167457268927,34781640
2020-11-24,0.6737184524536133,0.6867940553588731,0.6413746944897307,0.6627081952785041,29920031
2020-11-25,0.6682137846946716,0.688170695820552,0.6668371437948433,0.676471682572917,15813046
2020-11-26,0.6523858308792114,0.6744072167572277,0.6468802409696137,0.6661492675224724,12555268
2020-11-27,0.6695894598960876,0.6723426902676154,0.637245652788473,0.6516970243938327,15734118
2020-11-30,0.6269233226776123,0.6661492601800811,0.6262345665968159,0.6661492601800811,14666917
2020-12-01,0.6399980783462524,0.6489447326558414,0.6262345900878584,0.6296757055925571,13972967
2020-12-02,0.6303643584251404,0.6530736278596382,0.6269232944549775,0.6468802047185597,13665175
2020-12-03,0.6427512764930725,0.6489446998320244,0.6179766606274579,0.6269233144845225,16165106
2020-12-04,0.6819764375686646,0.6971165157435915,0.6393102024982339,0.6496326266477811,48799888
2020-12-07,0.7088154554367065,0.7205144168341714,0.688170660548687,0.688170660548687,31454004
2020-12-08,0.6950520277023315,0.7225790040734752,0.6854174885963917,0.7115678752714066,14775170
2020-12-09,0.6909230947494507,0.7156968410560306,0.6874819791826402,0.7053744168654691,15131916
2020-12-10,0.6854174733161926,0.7081276152577336,0.6806006395002563,0.6929875377135549,17933691
2020-12-11,0.6998688578605652,0.7067510375459777,0.674407227425515,0.679224061322921,17181679
2020-12-14,0.7053744196891785,0.7253313320399003,0.6957399315703402,0.7060631758110004,20485362
2020-12-15,0.7053744196891785,0.715696843921062,0.6936754057235247,0.7088155352697643,11983315
2020-12-16,0.6847295761108398,0.7115678465461072,0.6771595631008571,0.709503320839087,12812769
2020-12-17,0.6922996640205383,0.6936753824488243,0.6757829452947095,0.691610907921826,7500717
2020-12-18,0.680600643157959,0.6929875414378276,0.678536168653072,0.6881707075960045,7218164
2020-12-21,0.6606437563896179,0.680600668603101,0.6455036781980416,0.680600668603101,10978975
2020-12-22,0.6778474450111389,0.688170740539596,0.6606437633164319,0.66683718712758,7599724
2020-12-23,0.6750951409339905,0.687481988632267,0.668213832215654,0.6785362052975511,7070728
2020-12-24,0.6668371558189392,0.6744072202639515,0.655826027193035,0.6744072202639515,7379857
2020-12-25,0.667525053024292,0.6833530157898258,0.6613316293891351,0.6709661172689646,7013840
2020-12-28,0.6689016222953796,0.6812885204379397,0.6613316091917938,0.6737184560838082,12658960
2020-12-29,0.7122565507888794,0.7122565507888794,0.6620194340389752,0.6709660879327513,27993689
2020-12-30,0.6922996640205383,0.7322134873827644,0.6874819588678295,0.7218911147477731,31137254
2020-12-31,0.7081276178359985,0.7088155026668552,0.68197641164001,0.6909230657353868,13634951
2021-01-04,0.7569872140884399,0.7576759701699841,0.708127608996691,0.7108799682944996,29773306
2021-01-05,0.7900197505950928,0.8189224434472577,0.7329013271781158,0.7556114680891758,41568329
2021-01-06,0.7748796939849854,0.8030945027772453,0.7638693856490317,0.7913963608767236,15812321
2021-01-07,0.7879553437232971,0.8120412050422665,0.764557316009871,0.7748797401456325,17578945
2021-01-08,0.8251159191131592,0.8326859836483748,0.7714386075367103,0.78933104472886,29846800
2021-01-11,0.8829230666160583,0.8932454388562483,0.812729039112607,0.8258046418732042,38760868
2021-01-12,0.8705353140830994,0.9317826888945174,0.8615895313065872,0.8932454559560759,41318137
2021-01-13,0.8698474168777466,0.8877399046859622,0.8471381465872323,0.8822343661279108,17566500
2021-01-14,0.85883629322052,0.892556743313133,0.8533316258915509,0.8739763705865463,14319267
2021-01-15,0.9056323170661926,0.9193958563694996,0.8636540193214092,0.8677829683611986,37492467
2021-01-18,0.914578139781952,0.929030384559964,0.88911655959817,0.9173314217685486,29312918
2021-01-19,0.9076967835426332,0.9283416310597316,0.9056323090410324,0.920772437893022,18593206
2021-01-20,0.9111379384994508,0.9166425545926822,0.889116501594884,0.911825720820468,16156247
2021-01-21,0.904255747795105,0.920772466836934,0.9015033883760318,0.9166425951940816,12636970
2021-01-22,0.8994388580322266,0.9056322813476392,0.8794819984574366,0.9049443965377204,11470874
2021-01-25,0.9118257761001588,0.927653790539144,0.8994389284988841,0.9118257761001588,21729124
2021-01-26,0.9180192351341248,0.9448583254801302,0.8994388625925906,0.9221481840320014,31351199
2021-01-27,0.9083846807479858,1.0095458802252313,0.9008154874781656,0.9345350672951638,74715788
2021-01-28,0.9180192351341248,0.9249013633030644,0.8533316173927342,0.8980622729570591,23448480
2021-01-29,0.900815486907959,0.9187079753249164,0.8904922942571245,0.9111379620511376,13222604
2021-02-01,0.9290302991867064,0.948987261084207,0.900815439609133,0.9118256965129948,18641010
2021-02-02,0.9352238178253174,0.948987357866434,0.9166426236403598,0.9393527670864438,17638431
2021-02-03,0.92008376121521,0.9469228530673388,0.9132024526688316,0.9441695711406808,18672559
2021-02-04,0.92008376121521,0.9290303643351424,0.9152669272336216,0.92008376121521,12331465
2021-02-05,0.937976062297821,0.97031987004741,0.9118256776803694,0.920083677690972,26670199
2021-02-08,0.9565573334693908,0.9820189128973842,0.9427938964767894,0.959997577710973,23263085
2021-02-09,0.944169580936432,0.9613741849951174,0.9338472080053876,0.9565573509635544,13116113
2021-02-10,0.9324706196784972,0.9613741864386912,0.9035678729270772,0.9482985315327896,12470530
2021-02-11,0.9221482276916504,0.9379761392191316,0.9193958682989932,0.9379761392191316,9227195
2021-02-12,0.9228368997573853,0.9379761058922286,0.8959978090942777,0.9221481949271234,9063703
2021-02-15,0.9359115958213806,0.9455461855011342,0.9235247494525366,0.9276536982421512,12812744
2021-02-16,0.9565573334693908,0.9923422081494984,0.9132024454420392,0.9400406145719196,53033956
2021-02-17,0.9641265273094176,0.9827077207650072,0.9379761405114038,0.9565573339669932,35145632
2021-02-18,0.9476106762886048,0.9751375487013528,0.945546201858084,0.9682554205938104,24805081
2021-02-19,0.937976062297821,0.9544927798266298,0.9338471135430628,0.9544927798266298,10006745
2021-02-22,0.9297181963920592,0.954492812272544,0.9262771323098928,0.9427938504001516,14454234
